 % norm. \psi_{pol},  norm. \psi_{tor},  -\kappa_e,  -\kappa_i, M_{t,e} / R,   M_{t,i} / R,  B * \rho_{L,e}, B * \rho_{L,i}, \Omega_t,  n_e, T_e/e_e,  T_i/e_i,  d\log(n_e)/ds,  d\log(T_e)/ds,  d\log(T_i)/ds
   0.0000000000000000        0.0000000000000000       -1.3498562207554810E-006  -2.5202056466249133E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58476.824218750000        35950382048694.234       -23.209544270833334        16.838647460937501       -207.36286370939294       -73.299731930036003       -13.031758840557078     
   1.0137320027867394E-006   5.4701990122307809E-007  -1.3496648679983407E-006  -2.5196836539658574E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58477.550781250000        35942225871439.398       -23.208601888020834        16.838530273437502       -207.36286370939294       -73.299731930036003       -13.031758840557078     
   4.0549280111469577E-006   2.1880819944253282E-006  -1.3496816106110353E-006  -2.5192334677602734E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58479.722656250000        35934074092231.062       -23.205821940104169        16.838167317708333       -103.62082236962148       -72.090286573231879       -12.987834973824256     
   9.1235880250806548E-006   4.9231934482474315E-006  -1.3498980300753675E-006  -2.5188510916173370E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58483.308593750000        35925931109115.758       -23.201280924479168        16.837573242187503       -69.049331081670502       -70.789652026511789       -12.929342328718208     
   1.6219712044587831E-005   8.7523662111177458E-006  -1.3503070911297026E-006  -2.5185388938158309E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58488.308593750000        35917790325023.703       -23.195040690104168        16.836738281250000       -51.749506400609185       -69.445403726234090       -12.900464503571317     
   2.5343300069668485E-005   1.3675617009933916E-005  -1.3509002995409779E-006  -2.5182947672553053E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58494.695312500000        35909662735071.180       -23.187182617187503        16.835672200520836       -41.363925670379778       -68.053770794467852       -12.865851115237142     
   3.6494352100322619E-005   1.9692967351936375E-005  -1.3516698193391677E-006  -2.5181199997611937E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58502.449218750000        35901539543165.172       -23.177776692708335        16.834368489583333       -34.449459383796068       -66.666619273099073       -12.850539716784317     
   4.9672874700417086E-005   2.6804447068151660E-005  -1.3526080046327838E-006  -2.5180134723918315E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58511.558593750000        35893425147352.188       -23.166896158854168        16.832832031250000       -29.510513058342880       -65.292245126484062       -12.827395839724964     
   6.4878848178351323E-005   3.5010076602226547E-005  -1.3537076884599211E-006  -2.5179753688976511E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58522.007812500000        35885315149585.711       -23.154607747395836        16.831061197916668       -25.806254258314954       -63.922497559918945       -12.782836563389484     
   8.2112292225725893E-005   4.4309902426320491E-005  -1.3549611493792979E-006  -2.5180031658296758E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58533.761718750000        35877213947912.258       -23.140986328125003        16.829065755208333       -22.925109987447641       -62.534787006498242       -12.738765970567696     
   1.0137320027867394E-004   5.4703961636093368E-005  -1.3563601886480571E-006  -2.5180984838432880E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58546.816406250000        35869117144285.312       -23.126108398437502        16.826839192708334       -20.622962650612550       -61.147561755113706       -12.721611857245883     
   1.2266157233719547E-004   6.6192299646772312E-005  -1.3578977968120937E-006  -2.5182615076662650E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58561.167968750000        35861026937728.141       -23.110042317708334        16.824381510416668       -18.729163245422733       -59.781211044478994       -12.691927637450874     
   1.4597740840129048E-004   7.8774966656425249E-005  -1.3595675107620660E-006  -2.5184908348939151E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58576.761718750000        35852949925310.492       -23.092853190104169        16.821699218750002       -17.155629947499911       -58.403655612593987       -12.652873395488800     
   1.7132070847095896E-004   9.2452017650401785E-005  -1.3613599789050031E-006  -2.5187857640590157E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58593.625000000000        35844875111916.109       -23.074625651041668        16.818792317708333       -15.830611375344089       -57.014754117528014       -12.630444860084266     
   1.9869149880166834E-004   1.0722352658021350E-004  -1.3632684497873334E-006  -2.5191480757975257E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58611.714843750000        35836806895591.484       -23.055426432291668        16.815655924479167       -14.696872600479326       -55.639795124190350       -12.602181300853202     
   2.2808970062701637E-004   1.2308951548689606E-004  -1.3652855572129469E-006  -2.5195745388191191E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58631.011718750000        35828738679266.867       -23.035323893229169        16.812299804687502       -13.710537661400357       -54.264904191289475       -12.575155420844734     
   2.5951539271340529E-004   1.4005009623119236E-004  -1.3674038026184142E-006  -2.5200683497235246E-006   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        58651.492187500000        35820681458058.523       -23.014392903645835        16.808715820312500       -12.842192517028291       -52.883577964300045       -12.549150227057741     
